Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
283	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_gal_e	0.5263157894736842	0.04	1	0.0210526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
284	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_glu__L_e	0.5263157894736842	0.01	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
285	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_glyald_e	0.5263157894736842	0.03	1	0.0157894736842105	2192.H06b.Nose.3063.lane6.NoIndex.L006
286	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_glyc_e	0.5263157894736842	0.02	1	0.0105263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
287	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_gthrd_e	0.5263157894736842	0.98	1	0.5157894736842105	2192.H06b.Nose.3063.lane6.NoIndex.L006
288	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_h2s_e	0.5263157894736842	0.01	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
289	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_h_e	0.5263157894736842	0.01	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
290	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_leu__L_e	0.5263157894736842	1.0	1	0.5263157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
291	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_pi_e	0.5263157894736842	0.06	1	0.031578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
292	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_rib__D_e	0.5263157894736842	0.01	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
293	all	minimal	Aerococcus_viridans_CCUG4311_	Brevibacterium_sandarakinum_DSM_22082_	M_val__L_e	0.5263157894736842	1.0	1	0.5263157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
294	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_acald_e	0.1184210526315789	0.01	1	0.0011842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
295	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe2_e	0.1184210526315789	0.79	1	0.0935526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
296	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3_e	0.1184210526315789	0.05	1	0.0059210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
297	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3pyovd_kt_e	0.1184210526315789	0.16	1	0.0189473684210526	2192.H06b.Nose.3063.lane6.NoIndex.L006
298	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_glyald_e	0.1184210526315789	0.03	1	0.0035526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
299	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_glyc_e	0.1184210526315789	0.02	1	0.0023684210526315	2192.H06b.Nose.3063.lane6.NoIndex.L006
300	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_h2s_e	0.1184210526315789	0.01	1	0.0011842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
301	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_h_e	0.1184210526315789	0.01	1	0.0011842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
302	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_pi_e	0.1184210526315789	0.06	1	0.0071052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
303	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_rib__D_e	0.1184210526315789	0.01	1	0.0011842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
304	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_aurimucosum_1237_CAUR_	M_thr__L_e	0.1184210526315789	0.01	1	0.0011842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
305	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_acald_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
306	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_fe2_e	0.1052631578947368	0.79	1	0.0831578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
307	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3_e	0.1052631578947368	0.05	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
308	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3pyovd_kt_e	0.1052631578947368	0.16	1	0.0168421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
309	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_gal_e	0.1052631578947368	0.04	1	0.0042105263157894	2192.H06b.Nose.3063.lane6.NoIndex.L006
310	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_h2s_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
311	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_h_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
312	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_pi_e	0.1052631578947368	0.06	1	0.0063157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
313	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_rib__D_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
314	all	minimal	Aerococcus_viridans_CCUG4311_	Corynebacterium_fournierii_Marseille_P2948_	M_thr__L_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
315	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_acald_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
316	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_arg__L_e	0.1052631578947368	0.02	1	0.0021052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
317	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_cgly_e	0.1052631578947368	0.03	1	0.0031578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
318	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe2_e	0.1052631578947368	0.79	1	0.0831578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
319	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe3_e	0.1052631578947368	0.05	1	0.0052631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
320	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe3pyovd_kt_e	0.1052631578947368	0.16	1	0.0168421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
321	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glu__L_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
322	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glyald_e	0.1052631578947368	0.03	1	0.0031578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
323	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glyc_e	0.1052631578947368	0.02	1	0.0021052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
324	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_gthrd_e	0.1052631578947368	0.98	1	0.1031578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
325	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_h2s_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
326	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_h_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
327	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_pi_e	0.1052631578947368	0.06	1	0.0063157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
328	all	minimal	Aerococcus_viridans_CCUG4311_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_rib__D_e	0.1052631578947368	0.01	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
329	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_acald_e	0.1842105263157894	0.01	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
330	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_arg__L_e	0.1842105263157894	0.02	1	0.0036842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
331	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_cgly_e	0.1842105263157894	0.03	1	0.0055263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
332	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_ch4s_e	0.1842105263157894	0.01	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
333	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_fe2_e	0.1842105263157894	0.79	1	0.1455263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
334	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_fe3_e	0.1842105263157894	0.05	1	0.0092105263157894	2192.H06b.Nose.3063.lane6.NoIndex.L006
335	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_fe3pyovd_kt_e	0.1842105263157894	0.16	1	0.0294736842105263	2192.H06b.Nose.3063.lane6.NoIndex.L006
336	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_glu__L_e	0.1842105263157894	0.01	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
337	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_glyald_e	0.1842105263157894	0.03	1	0.0055263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
338	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_glyc_e	0.1842105263157894	0.02	1	0.0036842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
339	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_gthrd_e	0.1842105263157894	0.98	1	0.1805263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
340	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_h2s_e	0.1842105263157894	0.01	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
341	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_h_e	0.1842105263157894	0.01	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
342	all	minimal	Aerococcus_viridans_CCUG4311_	Kocuria_palustris_MU14_1_	M_nac_e	0.1842105263157894	1.0	1	0.1842105263157894	2192.H06b.Nose.3063.lane6.NoIndex.L006
343	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_acald_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
344	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_arg__L_e	0.0526315789473684	0.02	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
345	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_fe2_e	0.0526315789473684	0.79	1	0.041578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
346	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_fe3_e	0.0526315789473684	0.05	1	0.0026315789473684	2192.H06b.Nose.3063.lane6.NoIndex.L006
347	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_fe3pyovd_kt_e	0.0526315789473684	0.16	1	0.0084210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
348	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_gal_e	0.0526315789473684	0.04	1	0.0021052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
349	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_glc__D_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
350	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_glyc_e	0.0526315789473684	0.02	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
351	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_h2s_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
352	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_h_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
353	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_pi_e	0.0526315789473684	0.06	1	0.0031578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
354	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_rib__D_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
355	all	minimal	Aerococcus_viridans_CCUG4311_	Kytococcus_sedentarius_DSM_20547_	M_thr__L_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
356	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_acald_e	0.0657894736842105	0.01	1	0.0006578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
357	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_ala__L_e	0.0657894736842105	0.01	1	0.0006578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
358	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	0.0657894736842105	0.02	1	0.0013157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
359	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	0.0657894736842105	0.79	1	0.0519736842105263	2192.H06b.Nose.3063.lane6.NoIndex.L006
360	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	0.0657894736842105	0.05	1	0.0032894736842105	2192.H06b.Nose.3063.lane6.NoIndex.L006
361	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	0.0657894736842105	0.16	1	0.0105263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
362	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_g3pe_e	0.0657894736842105	0.03	1	0.0019736842105263	2192.H06b.Nose.3063.lane6.NoIndex.L006
363	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_glyald_e	0.0657894736842105	0.03	1	0.0019736842105263	2192.H06b.Nose.3063.lane6.NoIndex.L006
364	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_glyc_e	0.0657894736842105	0.02	1	0.0013157894736842	2192.H06b.Nose.3063.lane6.NoIndex.L006
365	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_gua_e	0.0657894736842105	0.03	1	0.0019736842105263	2192.H06b.Nose.3063.lane6.NoIndex.L006
366	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	0.0657894736842105	0.01	1	0.0006578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
367	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_h_e	0.0657894736842105	0.01	1	0.0006578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
368	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	0.0657894736842105	0.06	1	0.0039473684210526	2192.H06b.Nose.3063.lane6.NoIndex.L006
369	all	minimal	Aerococcus_viridans_CCUG4311_	Megasphaera_cerevisiae_DSM_20462_	M_rib__D_e	0.0657894736842105	0.01	1	0.0006578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
370	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_acald_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
371	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_fe2_e	0.0526315789473684	0.79	1	0.041578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
372	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_fe3_e	0.0526315789473684	0.05	1	0.0026315789473684	2192.H06b.Nose.3063.lane6.NoIndex.L006
373	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_fe3pyovd_kt_e	0.0526315789473684	0.16	1	0.0084210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
374	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_glyald_e	0.0526315789473684	0.03	1	0.001578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
375	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_glyc_e	0.0526315789473684	0.02	1	0.0010526315789473	2192.H06b.Nose.3063.lane6.NoIndex.L006
376	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_h2s_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
377	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_h_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
378	all	minimal	Aerococcus_viridans_CCUG4311_	Micrococcus_luteus_NCTC_2665_	M_rib__D_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
379	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_3cmp_e	0.0921052631578947	0.24	1	0.0221052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
380	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_acald_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
381	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_arg__L_e	0.0921052631578947	0.02	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
382	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_cys__L_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
383	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_cytd_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
384	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_fe3_e	0.0921052631578947	0.05	1	0.0046052631578947	2192.H06b.Nose.3063.lane6.NoIndex.L006
385	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_fe3pyovd_kt_e	0.0921052631578947	0.16	1	0.0147368421052631	2192.H06b.Nose.3063.lane6.NoIndex.L006
386	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_glu__L_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
387	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_glyc3p_e	0.0921052631578947	0.42	1	0.0386842105263157	2192.H06b.Nose.3063.lane6.NoIndex.L006
388	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_glyc_e	0.0921052631578947	0.02	1	0.0018421052631578	2192.H06b.Nose.3063.lane6.NoIndex.L006
389	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_gthrd_e	0.0921052631578947	0.98	1	0.0902631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
390	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_h2s_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
391	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_h_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
392	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_pi_e	0.0921052631578947	0.06	1	0.0055263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
393	all	minimal	Aerococcus_viridans_CCUG4311_	Moraxella_osloensis_CCUG_350_	M_tsul_e	0.0921052631578947	0.01	1	0.0009210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
394	all	minimal	Aerococcus_viridans_CCUG4311_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe2_e	0.0526315789473684	0.79	1	0.041578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
395	all	minimal	Aerococcus_viridans_CCUG4311_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3_e	0.0526315789473684	0.05	1	0.0026315789473684	2192.H06b.Nose.3063.lane6.NoIndex.L006
396	all	minimal	Aerococcus_viridans_CCUG4311_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3pyovd_kt_e	0.0526315789473684	0.16	1	0.0084210526315789	2192.H06b.Nose.3063.lane6.NoIndex.L006
397	all	minimal	Aerococcus_viridans_CCUG4311_	Mycoplasma_wenyonii_str_Massachusetts_	M_h_e	0.0526315789473684	0.01	1	0.0005263157894736	2192.H06b.Nose.3063.lane6.NoIndex.L006
398	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_acald_e	0.4078947368421052	0.01	1	0.004078947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
399	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_fe2_e	0.4078947368421052	0.79	1	0.3222368421052631	2192.H06b.Nose.3063.lane6.NoIndex.L006
400	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_fe3_e	0.4078947368421052	0.05	1	0.0203947368421052	2192.H06b.Nose.3063.lane6.NoIndex.L006
401	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_fe3pyovd_kt_e	0.4078947368421052	0.16	1	0.0652631578947368	2192.H06b.Nose.3063.lane6.NoIndex.L006
402	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_g3pe_e	0.4078947368421052	0.03	1	0.0122368421052631	2192.H06b.Nose.3063.lane6.NoIndex.L006
403	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_glc__D_e	0.4078947368421052	0.01	1	0.004078947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
404	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_glyc_e	0.4078947368421052	0.02	1	0.0081578947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
405	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_h2s_e	0.4078947368421052	0.01	1	0.004078947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
406	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_h_e	0.4078947368421052	0.01	1	0.004078947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
407	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_nac_e	0.4078947368421052	1.0	1	0.4078947368421052	2192.H06b.Nose.3063.lane6.NoIndex.L006
408	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_o2_e	0.4078947368421052	0.46	1	0.1876315789473684	2192.H06b.Nose.3063.lane6.NoIndex.L006
409	all	minimal	Aerococcus_viridans_CCUG4311_	Streptococcus_cristatus_AS_1_3089_	M_rib__D_e	0.4078947368421052	0.01	1	0.004078947368421	2192.H06b.Nose.3063.lane6.NoIndex.L006
410	all	minimal	Anaerococcus_prevotii_DSM_20548_	Acinetobacter_gyllenbergii_NIPH_230_	M_12ppd__S_e	1.0	0.87	1	0.87	2192.H06b.Nose.3063.lane6.NoIndex.L006
411	all	minimal	Anaerococcus_prevotii_DSM_20548_	Acinetobacter_gyllenbergii_NIPH_230_	M_LalaDgluMdapDala_e	1.0	1.0	1	1.0	2192.H06b.Nose.3063.lane6.NoIndex.L006
