Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
140	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	0.25	0.69	1	0.1725	2192.H06b.Nose.3177.lane6.NoIndex.L006
141	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glc__D_e	0.25	0.09	1	0.0225	2192.H06b.Nose.3177.lane6.NoIndex.L006
142	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glyc_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
143	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.25	0.37	1	0.0925	2192.H06b.Nose.3177.lane6.NoIndex.L006
144	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_no2_e	0.25	0.24	1	0.06	2192.H06b.Nose.3177.lane6.NoIndex.L006
145	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_orn_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
146	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pi_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
147	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_rib__D_e	0.25	0.05	1	0.0125	2192.H06b.Nose.3177.lane6.NoIndex.L006
148	all	minimal	Brachybacterium_massiliense_mt5_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_s_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
149	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_LalaDgluMdapDala_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
150	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_arg__L_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
151	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_cgly_e	0.25	0.28	1	0.07	2192.H06b.Nose.3177.lane6.NoIndex.L006
152	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_fe2_e	0.25	0.32	1	0.08	2192.H06b.Nose.3177.lane6.NoIndex.L006
153	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_fe3pyovd_kt_e	0.25	0.69	1	0.1725	2192.H06b.Nose.3177.lane6.NoIndex.L006
154	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_glu__L_e	0.25	0.05	1	0.0125	2192.H06b.Nose.3177.lane6.NoIndex.L006
155	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_glyald_e	0.25	0.14	1	0.035	2192.H06b.Nose.3177.lane6.NoIndex.L006
156	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_glyc_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
157	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_gthrd_e	0.25	0.05	1	0.0125	2192.H06b.Nose.3177.lane6.NoIndex.L006
158	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_h2s_e	0.25	0.37	1	0.0925	2192.H06b.Nose.3177.lane6.NoIndex.L006
159	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_istfrnA_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
160	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_palustris_MU14_1_	M_orn_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
161	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_LalaDgluMdapDala_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
162	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_arg__L_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
163	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_fe2_e	0.25	0.32	1	0.08	2192.H06b.Nose.3177.lane6.NoIndex.L006
164	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_fe3pyovd_kt_e	0.25	0.69	1	0.1725	2192.H06b.Nose.3177.lane6.NoIndex.L006
165	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_glyald_e	0.25	0.14	1	0.035	2192.H06b.Nose.3177.lane6.NoIndex.L006
166	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_glyc_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
167	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_h2s_e	0.25	0.37	1	0.0925	2192.H06b.Nose.3177.lane6.NoIndex.L006
168	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_istfrnA_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
169	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_no2_e	0.25	0.24	1	0.06	2192.H06b.Nose.3177.lane6.NoIndex.L006
170	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_orn_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
171	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_pi_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
172	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_rib__D_e	0.25	0.05	1	0.0125	2192.H06b.Nose.3177.lane6.NoIndex.L006
173	all	minimal	Brachybacterium_massiliense_mt5_	Kocuria_salsicia_G1_	M_thr__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
174	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_acald_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
175	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_cit_e	1.0	1.0	1	1.0	2192.H06b.Nose.3177.lane6.NoIndex.L006
176	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_fe2_e	1.0	0.73	1	0.73	2192.H06b.Nose.3177.lane6.NoIndex.L006
177	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_fe3pyovd_kt_e	1.0	0.02	1	0.02	2192.H06b.Nose.3177.lane6.NoIndex.L006
178	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_glyc_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
179	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_gthrd_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
180	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_gua_e	1.0	0.02	1	0.02	2192.H06b.Nose.3177.lane6.NoIndex.L006
181	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_h2s_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
182	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_lys__L_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
183	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_met__D_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
184	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_pi_e	1.0	0.04	1	0.04	2192.H06b.Nose.3177.lane6.NoIndex.L006
185	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_rib__D_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
186	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_thr__L_e	1.0	0.01	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
187	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_tre6p_e	1.0	0.11	1	0.11	2192.H06b.Nose.3177.lane6.NoIndex.L006
188	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Acinetobacter_johnsonii_XBB1_	M_ura_e	1.0	0.02	1	0.02	2192.H06b.Nose.3177.lane6.NoIndex.L006
189	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_acald_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
190	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_arg__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
191	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_cgly_e	0.25	0.04	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
192	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_fe2_e	0.25	1.0	1	0.25	2192.H06b.Nose.3177.lane6.NoIndex.L006
193	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_gal_e	0.25	0.38	1	0.095	2192.H06b.Nose.3177.lane6.NoIndex.L006
194	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_glu__L_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
195	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_glyc3p_e	0.25	0.06	1	0.015	2192.H06b.Nose.3177.lane6.NoIndex.L006
196	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_gthrd_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
197	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_h2s_e	0.25	0.38	1	0.095	2192.H06b.Nose.3177.lane6.NoIndex.L006
198	all	minimal	Brevibacterium_senegalense_	Brevibacterium_sandarakinum_DSM_22082_	M_pi_e	0.25	0.32	1	0.08	2192.H06b.Nose.3177.lane6.NoIndex.L006
199	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_acald_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
200	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_arg__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
201	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_asp__L_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
202	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe2_e	0.25	1.0	1	0.25	2192.H06b.Nose.3177.lane6.NoIndex.L006
203	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glc__D_e	0.25	0.43	1	0.1075	2192.H06b.Nose.3177.lane6.NoIndex.L006
204	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.25	0.38	1	0.095	2192.H06b.Nose.3177.lane6.NoIndex.L006
205	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_pi_e	0.25	0.32	1	0.08	2192.H06b.Nose.3177.lane6.NoIndex.L006
206	all	minimal	Brevibacterium_senegalense_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_so3_e	0.25	0.46	1	0.115	2192.H06b.Nose.3177.lane6.NoIndex.L006
207	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_LalaDgluMdapDala_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
208	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_acald_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
209	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_arg__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
210	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_cgly_e	0.25	0.04	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
211	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_fe2_e	0.25	1.0	1	0.25	2192.H06b.Nose.3177.lane6.NoIndex.L006
212	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_glu__L_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
213	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_gthrd_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
214	all	minimal	Brevibacterium_senegalense_	Kocuria_palustris_MU14_1_	M_h2s_e	0.25	0.38	1	0.095	2192.H06b.Nose.3177.lane6.NoIndex.L006
215	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_LalaDgluMdapDala_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
216	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_acald_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
217	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_arg__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
218	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_fe2_e	0.25	1.0	1	0.25	2192.H06b.Nose.3177.lane6.NoIndex.L006
219	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_h2s_e	0.25	0.38	1	0.095	2192.H06b.Nose.3177.lane6.NoIndex.L006
220	all	minimal	Brevibacterium_senegalense_	Kocuria_salsicia_G1_	M_pi_e	0.25	0.32	1	0.08	2192.H06b.Nose.3177.lane6.NoIndex.L006
221	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_fe2_e	0.25	0.43	1	0.1075	2192.H06b.Nose.3177.lane6.NoIndex.L006
222	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_fe3_e	0.25	0.56	1	0.14	2192.H06b.Nose.3177.lane6.NoIndex.L006
223	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
224	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_glyald_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
225	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_glyc_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
226	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_h2o_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
227	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_h2s_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
228	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_lac__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
229	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brevibacterium_sandarakinum_DSM_22082_	M_orn_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
230	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe2_e	0.25	0.43	1	0.1075	2192.H06b.Nose.3177.lane6.NoIndex.L006
231	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3_e	0.25	0.56	1	0.14	2192.H06b.Nose.3177.lane6.NoIndex.L006
232	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
233	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glc__D_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
234	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glyc_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
235	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2o_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
236	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
237	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_orn_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
238	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_s_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
239	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_fe2_e	0.25	0.43	1	0.1075	2192.H06b.Nose.3177.lane6.NoIndex.L006
240	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_fe3_e	0.25	0.56	1	0.14	2192.H06b.Nose.3177.lane6.NoIndex.L006
241	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
242	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_glyald_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
243	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_glyc_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
244	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_h2o_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
245	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_h2s_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
246	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_palustris_MU14_1_	M_orn_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
247	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_fe2_e	0.25	0.43	1	0.1075	2192.H06b.Nose.3177.lane6.NoIndex.L006
248	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_fe3_e	0.25	0.56	1	0.14	2192.H06b.Nose.3177.lane6.NoIndex.L006
249	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_fe3pyovd_kt_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
250	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_glyald_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
251	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_glyc_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
252	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_h2o_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
253	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_h2s_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
254	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Kocuria_salsicia_G1_	M_orn_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
255	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_fe2_e	0.25	0.3	1	0.075	2192.H06b.Nose.3177.lane6.NoIndex.L006
256	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_fe3pyovd_kt_e	0.25	0.7	1	0.175	2192.H06b.Nose.3177.lane6.NoIndex.L006
257	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_glu__L_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
258	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_glyc3p_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
259	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_gthrd_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
260	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_h2s_e	0.25	0.07	1	0.0175	2192.H06b.Nose.3177.lane6.NoIndex.L006
261	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_h_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
262	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_ins_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
263	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_leu__L_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
264	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_sandarakinum_DSM_22082_	M_pi_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
265	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_ala__L_e	0.25	0.04	1	0.01	2192.H06b.Nose.3177.lane6.NoIndex.L006
266	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_fe3pyovd_kt_e	0.25	0.7	1	0.175	2192.H06b.Nose.3177.lane6.NoIndex.L006
267	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_glc__D_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
268	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_glu__L_e	0.25	0.02	1	0.005	2192.H06b.Nose.3177.lane6.NoIndex.L006
269	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_glyc3p_e	0.25	0.03	1	0.0075	2192.H06b.Nose.3177.lane6.NoIndex.L006
270	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_gthrd_e	0.25	0.95	1	0.2375	2192.H06b.Nose.3177.lane6.NoIndex.L006
271	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_h2s_e	0.25	0.07	1	0.0175	2192.H06b.Nose.3177.lane6.NoIndex.L006
272	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brevibacterium_senegalense_	M_h_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
273	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_2dhglcn_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
274	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe2_e	0.25	0.3	1	0.075	2192.H06b.Nose.3177.lane6.NoIndex.L006
275	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	0.25	0.7	1	0.175	2192.H06b.Nose.3177.lane6.NoIndex.L006
276	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glc__D_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
277	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_gua_e	0.25	0.01	1	0.0025	2192.H06b.Nose.3177.lane6.NoIndex.L006
278	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.25	0.07	1	0.0175	2192.H06b.Nose.3177.lane6.NoIndex.L006
