community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_gthrd_e	0.2105263157894736	0.06	1	0.0126315789473684	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_h2s_e	0.2105263157894736	0.04	1	0.0084210526315789	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_h_e	0.2105263157894736	0.03	1	0.0063157894736842	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_lys__L_e	0.2105263157894736	0.03	1	0.0063157894736842	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_met__L_e	0.2105263157894736	0.02	1	0.0042105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_nh4_e	0.2105263157894736	0.02	1	0.0042105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_pi_e	0.2105263157894736	0.01	1	0.0021052631578947	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_thr__L_e	0.2105263157894736	0.03	1	0.0063157894736842	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_trp__L_e	0.2105263157894736	0.02	1	0.0042105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Acinetobacter_bohemicus_ANC_3994_	M_val__L_e	0.2105263157894736	0.01	1	0.0021052631578947	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ala__D_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_cys__L_e	0.3684210526315789	0.82	1	0.3021052631578947	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe2_e	0.3684210526315789	0.09	1	0.0331578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_gal_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_glyc_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2s_e	0.3684210526315789	0.04	1	0.0147368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_nh4_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_pi_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_rib__D_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ser__L_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_arg__L_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe2_e	0.3684210526315789	0.09	1	0.0331578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_for_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_glyald_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_glyc_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_h2s_e	0.3684210526315789	0.04	1	0.0147368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_h_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_lys__L_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_nh4_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_pi_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_rib__D_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_aurimucosum_1237_CAUR_	M_thr__L_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_fournierii_Marseille_P2948_	M_fe2_e	0.2105263157894736	0.09	1	0.0189473684210526	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3_e	0.2105263157894736	0.03	1	0.0063157894736842	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_fournierii_Marseille_P2948_	M_h2s_e	0.2105263157894736	0.04	1	0.0084210526315789	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_fournierii_Marseille_P2948_	M_nh4_e	0.2105263157894736	0.02	1	0.0042105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Corynebacterium_fournierii_Marseille_P2948_	M_pi_e	0.2105263157894736	0.01	1	0.0021052631578947	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_cys__L_e	0.1578947368421052	0.82	1	0.1294736842105263	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe2_e	0.1578947368421052	0.09	1	0.0142105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3_e	0.1578947368421052	0.03	1	0.0047368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_gal_e	0.1578947368421052	0.01	1	0.001578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_glc__D_e	0.1578947368421052	0.01	1	0.001578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h2s_e	0.1578947368421052	0.04	1	0.0063157894736842	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h_e	0.1578947368421052	0.03	1	0.0047368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_nh4_e	0.1578947368421052	0.02	1	0.0031578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Dubosiella_newyorkensis_NYU_BL_A4_	M_rib__D_e	0.1578947368421052	0.02	1	0.0031578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_fe2_e	1.0	0.09	1	0.09	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_fe3_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_gal_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_glc__D_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_glyald_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_glyc_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_h_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_ncam_e	1.0	1.0	1	1.0	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_nh4_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Ileibacterium_valens_NYU_BL_A3_	M_rib__D_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	1.0	0.09	1	0.09	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_g3pe_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_gal_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_glyald_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_glyc_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_lys__L_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_nh4_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Megasphaera_cerevisiae_DSM_20462_	M_rib__D_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe2_e	0.1578947368421052	0.09	1	0.0142105263157894	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3_e	0.1578947368421052	0.03	1	0.0047368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_ala__D_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_asp__L_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_cys__L_e	0.3684210526315789	0.82	1	0.3021052631578947	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_fe2_e	0.3684210526315789	0.09	1	0.0331578947368421	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_fe3_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_for_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_glc__D_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_glyc_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_h2s_e	0.3684210526315789	0.04	1	0.0147368421052631	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_h_e	0.3684210526315789	0.03	1	0.0110526315789473	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_nh4_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_o2_e	0.3684210526315789	1.0	1	0.3684210526315789	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_pi_e	0.3684210526315789	0.01	1	0.0036842105263157	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Brachybacterium_massiliense_mt5_	Romboutsia_timonensis_Marseille_P326_	M_rib__D_e	0.3684210526315789	0.02	1	0.0073684210526315	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_ala__D_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_fe2_e	0.3636363636363636	0.32	1	0.1163636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_fe3pyovd_kt_e	0.3636363636363636	0.68	1	0.2472727272727273	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_glyc_e	0.3636363636363636	0.02	1	0.0072727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_gthrd_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_h2o_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_h2s_e	0.3636363636363636	0.02	1	0.0072727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_mal__L_e	0.3636363636363636	0.02	1	0.0072727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_s_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_thr__L_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_trp__L_e	0.3636363636363636	0.02	1	0.0072727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Acinetobacter_bohemicus_ANC_3994_	M_tyr__L_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ala__D_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe2_e	0.1363636363636363	0.32	1	0.0436363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3pyovd_kt_e	0.1363636363636363	0.68	1	0.0927272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_glyc_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2o_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2s_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_mal__L_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_rib__D_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ser__L_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_ala__D_e	0.4090909090909091	0.01	1	0.004090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_arg__L_e	0.4090909090909091	0.03	1	0.0122727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_fe2_e	0.4090909090909091	0.32	1	0.1309090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_fe3pyovd_kt_e	0.4090909090909091	0.68	1	0.2781818181818182	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_for_e	0.4090909090909091	0.62	1	0.2536363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_glyald_e	0.4090909090909091	0.01	1	0.004090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_glyc_e	0.4090909090909091	0.02	1	0.0081818181818181	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_h2o_e	0.4090909090909091	0.01	1	0.004090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_h2s_e	0.4090909090909091	0.02	1	0.0081818181818181	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_rib__D_e	0.4090909090909091	0.01	1	0.004090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Brachybacterium_massiliense_mt5_	M_thr__L_e	0.4090909090909091	0.01	1	0.004090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Corynebacterium_fournierii_Marseille_P2948_	M_fe2_e	0.3636363636363636	0.32	1	0.1163636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3pyovd_kt_e	0.3636363636363636	0.68	1	0.2472727272727273	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Corynebacterium_fournierii_Marseille_P2948_	M_h2o_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Corynebacterium_fournierii_Marseille_P2948_	M_h2s_e	0.3636363636363636	0.02	1	0.0072727272727272	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Corynebacterium_fournierii_Marseille_P2948_	M_s_e	0.3636363636363636	0.01	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe2_e	0.1363636363636363	0.32	1	0.0436363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3pyovd_kt_e	0.1363636363636363	0.68	1	0.0927272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_glc__D_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h2o_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h2s_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_mal__L_e	0.1363636363636363	0.02	1	0.0027272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
